日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20260531,6599,エブレン,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6612,バルミューダ,グロース（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6613,ＱＤレーザ,グロース（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6614,シキノハイテック,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6615,ユー・エム・シー・エレクトロニクス,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6616,トレックス・セミコンダクター,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6617,東光高岳,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6619,ダブル・スコープ,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6620,宮越ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2
20260531,6622,ダイヘン,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6625,ＪＡＬＣＯホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20260531,6626,ＳＥＭＩＴＥＣ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6627,テラプローブ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6629,テクノホライゾン,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6630,ヤーマン,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6632,ＪＶＣケンウッド,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6633,ＣＧＳホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6634,ＪＮグループ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6635,大日光・エンジニアリング,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6637,寺崎電気産業,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6638,ミマキエンジニアリング,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6643,戸上電機製作所,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6644,大崎電気工業,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6645,オムロン,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6647,森尾電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6648,かわでん,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6651,日東工業,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6652,ＩＤＥＣ,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6653,正興電機製作所,プライム（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6654,不二電機工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6656,インスペック,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6658,シライ電子工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6659,メディアリンクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6662,ユビテック,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6663,太洋テクノレックス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6664,オプトエレクトロニクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6666,リバーエレテック,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6668,アドテック　プラズマ　テクノロジー,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6670,ＭＣＪ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6674,ジーエス・ユアサ　コーポレーション,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6675,サクサ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6676,ＢＵＦＦＡＬＯ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6677,エスケーエレクトロニクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6678,テクノメディカ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6694,ズーム,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6695,キャストリコ,PRO Market,3650,電気機器,9,電機・精密,-,-
20260531,6696,トラース・オン・プロダクト,グロース（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6699,ダイヤモンドエレクトリックホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6701,日本電気,プライム（内国株式）,3650,電気機器,9,電機・精密,2,TOPIX Large70
20260531,6702,富士通,プライム（内国株式）,3650,電気機器,9,電機・精密,2,TOPIX Large70
20260531,6703,沖電気工業,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6706,電気興業,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6707,サンケン電気,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6718,アイホン,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6721,ウインテスト,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6723,ルネサスエレクトロニクス,プライム（内国株式）,3650,電気機器,9,電機・精密,2,TOPIX Large70
20260531,6724,セイコーエプソン,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6727,ワコム,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6728,アルバック,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6730,アクセル,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6731,ピクセラ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6736,サン電子,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6737,ＥＩＺＯ,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6740,ジャパンディスプレイ,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6741,日本信号,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6742,京三製作所,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6743,大同信号,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6744,能美防災,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6745,ホーチキ,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6748,星和電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6750,エレコム,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6752,パナソニック　ホールディングス,プライム（内国株式）,3650,電気機器,9,電機・精密,2,TOPIX Large70
20260531,6753,シャープ,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6754,アンリツ,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6757,ＯＳＧコーポレーション,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6758,ソニーグループ,プライム（内国株式）,3650,電気機器,9,電機・精密,1,TOPIX Core30
20260531,6762,ＴＤＫ,プライム（内国株式）,3650,電気機器,9,電機・精密,2,TOPIX Large70
20260531,6763,帝国通信工業,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6768,タムラ製作所,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6769,ザインエレクトロニクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6770,アルプスアルパイン,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6771,池上通信機,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6772,東京コスモス電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6775,ＴＢグループ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6776,天昇電気工業,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20260531,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6778,アルチザネットワークス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6779,日本電波工業,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6785,鈴木,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6786,ＲＶＨ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260531,6787,メイコー,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6788,日本トリム,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6794,フォスター電機,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6797,名古屋電機工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6798,ＳＭＫ,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6800,ヨコオ,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6803,ティアック,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6804,ホシデン,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6806,ヒロセ電機,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6807,日本航空電子工業,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6809,ＴＯＡ,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6810,マクセル,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6814,古野電気,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20260531,6817,スミダコーポレーション,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6819,伊豆シャボテンリゾート,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260531,6820,アイコム,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6822,大井電気,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6823,リオン,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6824,新コスモス電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6832,アオイ電子,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6834,精工技研,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6835,アライドテレシスホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6836,ぷらっとホーム,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6837,京写,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6838,多摩川ホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6840,ＡＫＩＢＡホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260531,6841,横河電機,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20260531,6844,新電元工業,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20260531,6845,アズビル,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
